zona_leste,zona_norte,zona_oeste,zona_sul,quartos,areas,precos
1,0,0,0,1.0986122886681096,4.110873864173311,6.957497370876951
1,0,0,0,1.0986122886681096,4.189654742026425,8.010027528481734
0,0,1,0,1.0986122886681096,4.59511985013459,7.99260665240021
0,0,1,0,1.6094379124341003,5.802118375377063,8.160803920954665
0,1,0,0,1.3862943611198906,4.0943445622221,7.359467638255621
0,0,1,0,0.6931471805599453,3.8501476017100584,7.972810784121404
0,0,1,0,1.0986122886681096,4.330733340286331,8.026496938945412
0,0,1,0,0.6931471805599453,4.2626798770413155,8.281723990411392
0,0,0,1,1.0986122886681096,4.07753744390572,8.31898612539206
0,1,0,0,1.0986122886681096,4.574710978503383,7.890208213109961
0,1,0,0,1.3862943611198906,4.2626798770413155,7.495541943884256
0,0,0,1,1.0986122886681096,3.9318256327243257,7.355641102974253
0,0,0,1,1.3862943611198906,5.017279836814924,8.160803920954665
0,1,0,0,1.3862943611198906,4.3694478524670215,7.822845290279774
0,0,0,1,1.3862943611198906,4.564348191467836,7.580699752224563
0,0,0,1,0.6931471805599453,3.7376696182833684,8.071218539969863
0,0,0,1,1.0986122886681096,5.4510384535657,7.902857191280582
0,0,1,0,1.0986122886681096,4.2626798770413155,7.9483852851118995
0,1,0,0,1.0986122886681096,4.143134726391533,7.32052696227274
0,1,0,0,1.0986122886681096,4.143134726391533,7.3783837129967145
0,1,0,0,1.3862943611198906,5.337538079701318,8.77971129020447
1,0,0,0,0.6931471805599453,3.912023005428146,7.3783837129967145
0,1,0,0,1.3862943611198906,4.276666119016055,7.783224016336037
0,0,0,1,1.3862943611198906,4.189654742026425,7.507141079727608
0,0,0,1,1.3862943611198906,4.2626798770413155,7.650168700845001
0,0,0,1,1.0986122886681096,4.143134726391533,7.735870319952567
0,0,0,1,1.3862943611198906,4.394449154672439,7.438383530044307
1,0,0,0,1.791759469228055,5.3981627015177525,7.650168700845001
1,0,0,0,0.6931471805599453,3.9318256327243257,6.90875477931522
1,0,0,0,0.6931471805599453,3.367295829986474,7.0909098220799835
